X,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,
,1049,YEM-2011-1-784-124,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2011-09-01, Three soldiers, six militants killed in south Yemen",,,,A security official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,2,08/31/2011 00:00:00,09/01/2011 00:00:00,3,6,0,0,9,9,9,
,1050,YEM-2011-1-784-160,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2011-10-24, Two Yemeni troops, 3 militants dead in Yemen clashes",,,,Tribal source,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,10/23/2011 00:00:00,10/23/2011 00:00:00,0,3,0,0,3,3,3,
,1051,YEM-2011-1-784-172,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-11-16, Yemen troops kill seven suspected Qaeda militants",,,,Local government official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,11/15/2011 00:00:00,11/15/2011 00:00:00,0,7,0,0,7,7,7,
,1052,YEM-2011-1-784-174,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2011-11-21, UPDATE 1-Yemen tribe hits base, army kills 20 militants",,,,Officials,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,11/21/2011 00:00:00,11/21/2011 00:00:00,0,11,0,0,11,11,11,
,1053,YEM-2011-1-784-180,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-04, Qaeda suspects kill five Yemen soldiers: army",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,12/03/2011 00:00:00,12/03/2011 00:00:00,5,0,0,0,5,5,5,
,1054,YEM-2012-1-784-115,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Associated Press Newswires, 2012-05-10, Airstrikes, raids in south Yemen kill 17 al-Qaida militants, official say",,,,The defence ministry,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/10/2012 00:00:00,05/10/2012 00:00:00,0,10,0,0,10,10,10,
,1055,YEM-2011-1-784-186,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-17, Yemen military panel begins lifting barricades",,,,A local official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,12/16/2011 00:00:00,12/16/2011 00:00:00,3,0,0,0,3,3,3,
,1056,YEM-2011-1-784-189,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-10, Two Yemen soldiers, 13 Islamists killed in clashes",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,12/19/2011 00:00:00,12/19/2011 00:00:00,2,0,0,0,2,2,2,
,1057,YEM-2012-1-784-104,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-03, Yemen army kills 8 Qaeda militants: defence ministry",,,,The defence ministry,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/03/2012 00:00:00,05/03/2012 00:00:00,0,8,0,0,8,8,8,
,1058,YEM-2011-1-784-191,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-22, Qaeda leader's brother among 11 dead in Yemen",,,,A local official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,2,12/21/2011 00:00:00,12/22/2011 00:00:00,5,6,0,0,11,11,11,
,1059,YEM-2011-1-784-192,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-23, Yemen demo attacked, 7 soldiers killed in an ambush",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,12/22/2011 00:00:00,12/22/2011 00:00:00,7,3,0,0,10,10,10,
,1060,YEM-2011-1-784-195,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-28, 5 killed as Yemen army, militants clash in south",,,,Military and local officials,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,12/28/2011 00:00:00,12/28/2011 00:00:00,2,3,0,0,5,5,5,
,1061,YEM-2011-1-784-198,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-12-31, Two Yemen soldiers killed in clashes with Qaeda suspects",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,12/31/2011 00:00:00,12/31/2011 00:00:00,2,2,0,0,4,4,4,
,1062,YEM-2012-1-784-53,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-03-22, 37 people killed in two-day violence across Yemen",,,,Local and military officials,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,2,2,03/20/2012 00:00:00,03/22/2012 00:00:00,0,24,0,0,24,24,24,
,1063,YEM-2012-1-784-54,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-03-22, 37 people killed in two-day violence across Yemen",,,,Local and military officials,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,03/21/2012 00:00:00,03/21/2012 00:00:00,1,0,0,0,1,1,1,
,1064,YEM-2012-1-784-110,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-07,Qaeda kills 22 Yemen troops after death of leader",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/07/2012 00:00:00,05/07/2012 00:00:00,22,0,0,0,22,22,22,
,1065,YEM-2012-1-784-158,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-06-02, Four Qaeda fighters, soldier killed in Yemen",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,2,06/01/2012 00:00:00,06/02/2012 00:00:00,1,4,0,0,5,5,5,
,1066,YEM-2012-1-784-111,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-07,Qaeda kills 22 Yemen troops after death of leader",,,,Medic,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/07/2012 00:00:00,05/07/2012 00:00:00,0,16,0,0,16,16,16,
,1067,YEM-2012-1-784-121,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2012-05-13, UPDATE 2-Obama aide in Yemen in anti-al Qaeda drive",,,,The defence ministry,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/13/2012 00:00:00,05/13/2012 00:00:00,0,10,0,0,10,10,10,
,1068,YEM-2012-1-784-141,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-23, 28 die in Yemen army attack on Qaeda: sources",,,,A security official and locals,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/23/2012 00:00:00,05/23/2012 00:00:00,6,22,0,0,28,28,28,
,1069,YEM-2012-1-784-145,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-26, 33 killed in fighting between Yemen army, Qaeda",,,,Military and local sources,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,05/26/2012 00:00:00,05/26/2012 00:00:00,2,20,0,0,22,22,22,
,1070,YEM-2012-1-784-160,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-06-03, Six jihadists, soldier killed in south Yemen clashes",,,,Local and military sources,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,06/02/2012 00:00:00,06/02/2012 00:00:00,1,2,0,0,3,3,3,
,1071,YEM-2012-1-784-162,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-06-04, Suicide car bomber kills four in south Yemen",,,,A military official,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,06/04/2012 00:00:00,06/04/2012 00:00:00,0,6,0,0,6,6,6,
,1072,YEM-2012-1-784-163,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Associated Press Newswires, 2012-06-05, Yemen army fights on to recapture southern towns, says at least 26 al-Qaida militants killed",,,,The defence ministry,2,Zinjibār town,Zinjibār town (near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,2,06/04/2012 00:00:00,06/05/2012 00:00:00,0,17,0,0,17,17,17,
,1073,YEM-2012-1-784-6,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-01-12, 7 dead as Yemen troops clash with Qaeda suspects",,,,Witness,2,Zinjibār town,Zinjibār  town (northest of),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,01/12/2012 00:00:00,01/12/2012 00:00:00,0,4,0,0,4,4,4,
,45402,YEM-2013-1-784-18,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2013-01-31, Yemeni ambulance driver killed by Al-Qa'idah elements in Al-Bayda town// BBC Monitoring Middle East, 2013-02-06, Al-Qa'idah - linked militants ""mutilate"" bodies of two Yemeni soldiers",,,,Medical sources,4,al-Bayḑā’ governorate,al-Bayḑā’ governorate (Qayfah/Qifah area),al-Bayḑā’ governorate,,14.341660,45.394420,POINT (45.394420 14.341660),150211,Yemen (North Yemen),678,Middle East,1,3,01/25/2013 00:00:00,01/31/2013 00:00:00,2,0,0,0,2,2,2,
,45405,YEM-2013-1-784-21,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2013-02-24,  Yemen police officer killed in Al-Qaeda attack",,,,Yemen's defence ministry and official Saba news agency,4,al-Bayḑā’ governorate,al-Bayḑā’ governorate,al-Bayḑā’ governorate,,14.341660,45.394420,POINT (45.394420 14.341660),150211,Yemen (North Yemen),678,Middle East,1,1,02/24/2013 00:00:00,02/24/2013 00:00:00,0,0,0,0,0,1,0,
,45406,YEM-2013-1-784-22,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2013-02-25, Yemeni official says Al-Qa'idah ""cleansed"" from part of Rada area",,,,Security sources,2,Radā‘ town,Radā‘ town (near),al-Bayḑā’ governorate,Radā‘ district,14.415097,44.837089,POINT (44.837089 14.415097),150210,Yemen (North Yemen),678,Middle East,1,1,02/18/2013 00:00:00,02/18/2013 00:00:00,11,1,0,0,12,12,12,
,45407,YEM-2013-1-784-24,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2013-03-21, Five killed in Yemen clash between al Qaeda fighters, militia",,,,Residents and militia sources,4,Abyan governorate,Abyan governorate (al-Qafr village),Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,03/21/2013 00:00:00,03/21/2013 00:00:00,2,3,0,0,5,5,5,
,45408,YEM-2013-1-784-25,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2013-03-21, Five killed in Yemen clash between al Qaeda fighters, militia",,,,Militia sources,4,Abyan governorate,Abyan governorate,Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,03/20/2013 00:00:00,03/20/2013 00:00:00,1,0,0,0,1,1,1,
,45409,YEM-2013-1-784-23,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2013-03-04, 'Qaeda' suicide bomb kills 12 in Yemen: witness, medics",,,,A member of the group and medics,1,Lawdar town,Lawdar town,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,03/04/2013 00:00:00,03/04/2013 00:00:00,12,1,0,0,13,13,13,
,45410,YEM-2013-1-784-63,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2013-08-01, New US drone strike in Yemen as Hadi to meet Obama",,,,A security official,4,Ḩaḑramawt governorate,Ḩaḑramawt governorate (Wādī Sarr area),Ḩaḑramawt governorate,,16.000000,49.000000,POINT (49.000000 16.000000),153099,Yemen (North Yemen),678,Middle East,1,1,08/01/2013 00:00:00,08/01/2013 00:00:00,0,4,0,0,4,4,4,
,45411,YEM-2013-1-784-30,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2013-04-18, Drone strike kills five Yemen Qaeda suspects: official",,,,Agence France Presse,4,Shabwah governorate,Shabwa governorate,Shabwah governorate,,15.000000,47.000000,POINT (47.000000 15.000000),151655,Yemen (North Yemen),678,Middle East,1,4,02/01/2013 00:00:00,02/28/2013 00:00:00,0,1,0,0,1,1,1,
,45412,YEM-2013-1-784-54,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2013-06-17, Three Al-Qa'idah militants said killed in clashes with Yemeni army in Lahij",,,,Local sources,4,Laḩij governorate,Laḩij governorate,Laḩij governorate,,13.166667,44.583332,POINT (44.583332 13.166667),148770,Yemen (North Yemen),678,Middle East,1,1,06/16/2013 00:00:00,06/16/2013 00:00:00,0,3,0,0,3,3,3,
,45413,YEM-2013-1-784-55,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2013-07-02, Unknown gunmen killYemeni Justice Ministry official in Sanaa",,,,Al-Sahwah website,1,Şan‘ā’ city,Şan‘ā’ city,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,07/01/2013 00:00:00,07/01/2013 00:00:00,0,0,0,0,0,1,0,
,45415,YEM-2013-1-784-67,2013,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2013-08-07, 7 killed as Qaeda in Yemen again targeted by US drone",,,,Tribal sources,4,Shabwah governorate,Shabwa governorate,Shabwah governorate,,15.000000,47.000000,POINT (47.000000 15.000000),151655,Yemen (North Yemen),678,Middle East,1,1,08/07/2013 00:00:00,08/07/2013 00:00:00,0,7,0,0,7,7,7,
